origem;cnpj;cnae_id;regiao;estado;media_consumo;total_consumo;mediana;desvio_pd;variancia;media_score;total_score;30/09/2021 00:00;31/10/2021 00:00;30/11/2021 00:00;31/12/2021 00:00;31/01/2022 00:00;28/02/2022 00:00
1;31422610000107.0;1112.0;1;19;2252.0;13517.0;2662.0;826.0;682803.0;327.0;800.0;1422;3157;847;2767;2744;2580
0;31425057000166.0;1112.0;1;19;1900.0;11405.0;1933.5;699.0;489059.0;192.0;614.0;862;1717;1297;2415;2964;2150
1;31441184000159.0;1112.0;1;19;1364.0;8186.0;1106.5;1064.0;1134191.0;85.0;388.0;1518;1786;3402;695;153;632
0;31445556000115.0;1112.0;1;19;2122.0;12733.0;1843.5;879.0;773984.0;218.0;689.0;1017;1443;3399;1988;1699;3187
1;31464965000169.0;1112.0;1;19;1608.0;9651.0;1577.5;986.0;973925.0;193.0;550.0;35;3023;1418;2522;916;1737
0;31467041000116.0;1112.0;1;19;1844.0;11067.0;1930.0;961.0;924447.0;159.0;569.0;2602;1258;987;3074;2630;516
1;31490351000151.0;1112.0;1;19;1962.0;11773.0;1944.5;1036.0;1073855.0;269.0;704.0;469;3128;3252;1035;1538;2351
0;31491588000157.0;1112.0;1;19;1795.0;10770.0;1731.5;1160.0;1345852.0;198.0;596.0;440;2976;1476;419;1987;3472
1;31500682000125.0;1112.0;1;19;2430.0;14584.0;2668.0;909.0;827460.0;254.0;793.0;3171;1933;2548;699;2788;3445
0;31509405000183.0;1112.0;1;19;1687.0;10127.0;1868.0;1228.0;1509529.0;240.0;615.0;1434;56;2687;256;3392;2302
1;31511605000170.0;1112.0;1;19;2646.0;15879.0;2813.0;543.0;295491.0;265.0;821.0;3043;1926;3360;2884;2742;1924
0;31521138000160.0;1113.0;1;19;1819.0;10919.0;1945.5;1014.0;1029777.0;121.0;525.0;2569;1000;1766;2125;175;3284
1;31532091000130.0;1114.0;1;19;1246.0;7480.0;709.5;1136.0;1292658.0;161.0;437.0;1108;311;2977;203;278;2603
0;31538605000164.0;1118.0;1;19;2517.0;15105.0;2763.5;858.0;736486.0;342.0;870.0;1632;3433;3297;2331;1216;3196
1;31560106000173.0;1119.0;1;19;1775.0;10655.0;1595.0;592.0;350916.0;120.0;514.0;1624;1941;1566;1355;1178;2991
0;31567006000179.0;1119.0;1;19;2117.0;12702.0;2145.5;756.0;572949.0;86.0;556.0;3350;1988;2216;757;2075;2316
1;31568218000170.0;1120.0;1;19;1876.0;11256.0;1735.5;572.0;327858.0;124.0;540.0;2023;1413;3043;1306;1785;1686
0;31579901000103.0;1120.0;1;19;2379.0;14275.0;2316.0;631.0;398752.0;272.0;772.0;1892;2975;1768;3252;2740;1648
1;31603077000180.0;1120.0;1;19;838.0;5032.0;652.5;783.0;613251.0;73.0;260.0;509;127;119;796;1063;2418
0;31626194000169.0;1120.0;1;19;2446.0;14681.0;2498.5;575.0;331396.0;332.0;846.0;1403;2974;2366;3151;2631;2156
1;31678772000100.0;1120.0;1;19;1326.0;7957.0;1271.0;753.0;568450.0;92.0;387.0;1891;940;977;117;2467;1565
0;31691586000101.0;1120.0;1;19;1475.0;8852.0;1448.5;858.0;737729.0;121.0;449.0;136;973;2920;1238;1926;1659
1;31693188000124.0;1120.0;1;19;1251.0;7507.0;1029.5;1049.0;1102115.0;108.0;386.0;653;201;1726;1406;280;3241
0;31700144000184.0;1120.0;1;19;1876.0;11257.0;2065.0;1084.0;1175490.0;96.0;512.0;2943;1995;569;2135;373;3242
1;31700533000100.0;1121.0;1;19;2109.0;12658.0;2017.5;760.0;577807.0;204.0;672.0;1469;2675;2092;1083;1943;3396
0;31710424000173.0;1121.0;1;19;2535.0;15215.0;2747.0;808.0;654374.0;340.0;872.0;2234;3106;2920;2574;941;3440
1;31712935000124.0;1121.0;1;19;1784.0;10706.0;1813.0;1021.0;1042766.0;112.0;508.0;2435;1610;128;3389;2016;1128
0;31720320000140.0;1121.0;1;19;2223.0;13341.0;2467.0;957.0;917205.0;264.0;757.0;2144;3329;255;2659;2275;2679
1;31730873000183.0;1121.0;1;19;1206.0;7240.0;788.0;1009.0;1018943.0;77.0;345.0;312;680;666;3359;1327;896
0;31731518000129.0;1121.0;1;19;1129.0;6776.0;1188.5;792.0;628469.0;25.0;276.0;129;1910;1642;2112;248;735
1;31744605000110.0;1125.0;1;19;1887.0;11323.0;1757.5;992.0;984563.0;198.0;617.0;277;2033;1482;1366;3077;3088
0;31760383000120.0;1130.0;1;19;1503.0;9018.0;1446.0;884.0;782856.0;174.0;508.0;670;2365;2812;1301;279;1591
1;31766391000183.0;1133.0;1;19;2550.0;15300.0;2557.5;685.0;469319.0;343.0;878.0;1605;2640;2475;1828;3484;3268
0;31787552000115.0;1134.0;1;19;2281.0;13690.0;2536.0;1000.0;1001368.0;346.0;825.0;557;2688;3497;2384;3113;1451
1;31792267000192.0;1134.0;1;19;2179.0;13078.0;2409.0;980.0;962129.0;191.0;675.0;2990;1652;2154;338;2664;3280
0;31794883000182.0;1135.0;1;19;1338.0;8029.0;1004.5;1029.0;1059824.0;103.0;400.0;80;618;2150;925;3172;1084
1;31798714000110.0;1135.0;1;19;1775.0;10652.0;1893.0;1139.0;1298880.0;175.0;569.0;1638;449;228;3065;2148;3124
0;31799285000104.0;1135.0;4;21;1389.0;8334.0;778.0;1292.0;1671282.0;240.0;553.0;98;362;3033;3285;416;1140
1;31813150000148.0;1135.0;4;21;2443.0;14660.0;2788.5;1051.0;1106124.0;243.0;792.0;3321;2265;1857;3312;3411;494
0;31813179000120.0;1135.0;4;21;2085.0;12510.0;2262.0;1034.0;1070375.0;249.0;781.0;2896;1893;212;1525;2631;3353
1;31828142000175.0;1135.0;4;21;1605.0;9633.0;1632.5;834.0;695766.0;149.0;559.0;2135;2828;1284;121;1846;1419
0;31838418000104.0;1135.0;4;21;1461.0;8768.0;1235.0;1000.0;1001280.0;162.0;535.0;921;2020;3265;941;92;1529
1;31853084000130.0;1135.0;4;21;2132.0;12792.0;2893.0;1230.0;1513081.0;321.0;801.0;2811;2975;3193;404;395;3014
0;31878787000112.0;1136.0;4;21;2030.0;12182.0;2277.0;699.0;489576.0;305.0;762.0;2095;513;2220;2656;2334;2364
1;31883123000141.0;1136.0;4;21;1976.0;11861.0;2168.0;474.0;224911.0;140.0;644.0;2476;2355;1161;2272;2064;1533
0;31891191000152.0;1137.0;4;21;1458.0;8749.0;1356.0;942.0;888308.0;108.0;480.0;2012;310;646;2288;700;2793
1;31891414000181.0;1137.0;4;21;1445.0;8671.0;1241.0;1240.0;1539895.0;119.0;488.0;3196;1740;2821;136;742;36
0;31893085000108.0;1142.0;4;21;2331.0;13987.0;2293.0;503.0;253134.0;343.0;868.0;1725;2841;1777;2130;3058;2456
1;31896326000172.0;1142.0;4;21;2021.0;12126.0;2288.0;1108.0;1229857.0;233.0;748.0;2297;3396;434;2279;682;3038
0;31912246000163.0;1142.0;4;21;1520.0;9120.0;1530.5;1216.0;1480288.0;312.0;654.0;81;3222;695;2366;265;2491
1;31913706000178.0;1142.0;4;21;1661.0;9966.0;1544.5;1237.0;1532087.0;142.0;566.0;3234;3201;1260;149;293;1829
0;31914551000194.0;1142.0;4;21;1430.0;8585.0;1007.0;1027.0;1054802.0;238.0;560.0;220;1119;2939;2719;693;895
1;31914843000127.0;1144.0;4;21;1734.0;10404.0;1858.5;1252.0;1568121.0;134.0;576.0;3181;3153;1430;2287;337;16
0;31915418000152.0;1144.0;4;21;957.0;5743.0;957.5;486.0;236654.0;40.0;284.0;1652;343;391;1004;1442;911
1;31918584003551.0;1144.0;4;21;1292.0;7754.0;1569.5;826.0;683699.0;50.0;380.0;14;357;2209;1724;2035;1415
0;31919373000194.0;1144.0;4;21;2348.0;14093.0;2642.5;607.0;369331.0;321.0;850.0;2890;2903;2742;2543;1571;1444
1;31920224000145.0;1144.0;4;21;1804.0;10824.0;1859.5;740.0;548230.0;225.0;631.0;2116;2702;1603;1503;2451;449
0;31921212000135.0;1144.0;4;21;1008.0;6051.0;865.5;952.0;907593.0;131.0;388.0;49;2814;1013;13;1444;718
1;31924952000125.0;1144.0;4;21;1827.0;10962.0;2056.0;828.0;686002.0;146.0;612.0;2373;1972;1346;2856;275;2140
0;31935772000149.0;1144.0;4;21;1797.0;10786.0;2123.5;1020.0;1042251.0;248.0;706.0;2572;1675;2860;85;909;2685
1;32034536000114.0;1144.0;4;21;1470.0;8821.0;1386.5;734.0;538772.0;42.0;416.0;2372;874;556;2277;1899;843
0;32035392000110.0;1144.0;4;21;2205.0;13233.0;2499.5;1089.0;1186320.0;243.0;739.0;3334;3182;2107;2892;233;1485
1;32040895000184.0;1144.0;4;21;2013.0;12079.0;2051.5;1172.0;1374191.0;248.0;701.0;3167;2900;284;3348;1177;1203
0;32050925000133.0;1144.0;4;21;1428.0;8573.0;1076.5;1044.0;1090236.0;138.0;502.0;1905;805;3468;277;1348;770
1;32064890000191.0;1146.0;4;22;1316.0;7899.0;808.0;1270.0;1614159.0;248.0;544.0;365;3423;1251;2573;83;204
0;32066576000148.0;1146.0;4;22;1518.0;9112.0;1297.0;1174.0;1379528.0;145.0;532.0;3085;316;1367;98;3019;1227
1;32078270000101.0;1146.0;4;22;1773.0;10642.0;1844.5;920.0;846959.0;331.0;730.0;1195;2559;1343;2346;266;2933
0;32078904000126.0;1146.0;4;22;1614.0;9684.0;1311.5;1289.0;1662037.0;140.0;551.0;3481;3106;7;467;1611;1012
1;32079036000107.0;1146.0;2;20;1364.0;8187.0;1365.0;598.0;357789.0;10.0;328.0;2089;590;1320;2102;1410;676
0;32080769000153.0;1147.0;2;20;1956.0;11737.0;1889.5;972.0;945233.0;115.0;571.0;3422;1759;1595;271;2670;2020
1;32085700000112.0;1147.0;2;20;2363.0;14179.0;2486.0;409.0;167695.0;289.0;839.0;2577;1663;2514;2031;2458;2936
0;32105867000106.0;1147.0;2;20;1309.0;7857.0;1195.5;856.0;733469.0;105.0;410.0;1176;799;1573;145;1215;2949
1;32138637000135.0;1147.0;2;20;1010.0;6062.0;723.0;1078.0;1162634.0;116.0;352.0;306;598;68;848;911;3331
0;32140626000190.0;1147.0;2;20;2386.0;14317.0;2221.0;816.0;666328.0;231.0;745.0;2548;1578;3442;1438;3417;1894
1;32143942000115.0;1147.0;2;20;2024.0;12144.0;2338.5;899.0;808748.0;195.0;666.0;2630;2047;2761;1163;532;3011
0;32147280000151.0;1147.0;2;20;1968.0;11813.0;2038.0;616.0;379676.0;202.0;660.0;1730;2847;2333;2082;827;1994
1;32148595000113.0;1147.0;2;20;2229.0;13375.0;2846.5;1170.0;1368948.0;283.0;762.0;2873;132;3399;2980;2820;1171
0;32163124000184.0;1147.0;2;20;1940.0;11642.0;2122.5;980.0;961800.0;222.0;675.0;337;2064;2181;1065;2747;3248
1;32169743000186.0;1147.0;2;20;2124.0;12748.0;2385.5;746.0;556749.0;284.0;779.0;610;2792;2608;1892;2163;2683
0;32174875000104.0;1147.0;2;20;1128.0;6772.0;555.5;908.0;825777.0;88.0;351.0;536;2862;484;496;575;1819
1;32175343000183.0;1147.0;2;20;2544.0;15264.0;2798.0;781.0;610840.0;294.0;841.0;3264;1768;1290;2482;3346;3114
0;32175890000169.0;1147.0;2;20;1648.0;9891.0;1334.0;1198.0;1435362.0;219.0;574.0;686;1150;1518;3300;3150;87
1;32190074000124.0;1148.0;2;20;2075.0;12452.0;2091.5;777.0;604304.0;121.0;605.0;3361;2075;1637;2470;2108;801
0;32203277000108.0;1148.0;2;20;1584.0;9508.0;1803.0;1019.0;1039534.0;129.0;499.0;303;336;1841;1765;3242;2021
1;32226229000135.0;1149.0;2;20;1797.0;10785.0;1686.0;834.0;695860.0;185.0;604.0;1102;1202;3085;755;2170;2471
0;32233079000197.0;1150.0;2;20;1956.0;11736.0;1816.5;1145.0;1311489.0;95.0;551.0;3451;1685;490;3381;1948;781
1;32236105000130.0;1150.0;2;20;1685.0;10112.0;1651.0;804.0;646603.0;116.0;508.0;1588;763;3250;948;1714;1849
0;32247598000104.0;1150.0;2;20;2343.0;14062.0;2545.5;801.0;642296.0;373.0;877.0;1492;3483;1155;2335;2841;2756
1;32252152000178.0;1150.0;2;20;2072.0;12433.0;1918.5;757.0;574518.0;215.0;661.0;1478;1795;3028;3070;2042;1020
0;32264326000112.0;1150.0;2;20;1334.0;8006.0;904.0;933.0;871873.0;116.0;427.0;576;3171;563;1888;978;830
1;32305806000184.0;1150.0;2;20;1048.0;6289.0;566.0;1008.0;1016804.0;76.0;320.0;2106;2751;609;157;523;143
0;32306376000115.0;1150.0;2;20;2092.0;12557.0;2493.5;1105.0;1222032.0;283.0;771.0;2226;862;3314;365;3029;2761
1;32311481000142.0;1150.0;2;20;1190.0;7145.0;1297.5;579.0;335504.0;32.0;310.0;313;1995;1053;650;1592;1542
0;32313569000101.0;1150.0;2;20;1644.0;9864.0;1830.5;925.0;856719.0;179.0;562.0;2570;1065;72;2414;2496;1247
1;32327312000109.0;1150.0;2;20;1870.0;11220.0;1491.0;918.0;843059.0;219.0;654.0;1597;3399;975;1385;1037;2827
0;32345504000130.0;1150.0;2;20;1248.0;7490.0;1045.5;866.0;750411.0;111.0;402.0;67;1009;778;1692;2862;1082
1;32346695000154.0;1150.0;2;20;1356.0;8140.0;1271.0;919.0;844572.0;105.0;421.0;1425;2790;283;2206;1117;319
0;32349688000106.0;1150.0;2;20;1369.0;8214.0;1231.5;960.0;922589.0;31.0;350.0;3021;1056;1407;2074;182;474
1;32354956000188.0;1150.0;2;20;2216.0;13301.0;2484.5;940.0;884711.0;207.0;723.0;2924;2840;549;1552;2129;3307
0;32356437000159.0;1150.0;2;20;1969.0;11819.0;2291.0;876.0;769095.0;175.0;634.0;2811;842;2869;2442;2140;715
1;32357020000100.0;1150.0;2;20;1676.0;10059.0;1698.0;824.0;679940.0;129.0;520.0;1476;1658;1738;3109;274;1804
0;32362865000275.0;1150.0;2;20;2064.0;12387.0;2678.0;1125.0;1266347.0;261.0;742.0;2925;753;2980;267;2431;3031
1;32365114000121.0;1151.0;2;20;729.0;4377.0;691.0;566.0;320667.0;5.0;175.0;1738;902;1011;480;123;123
0;32379774000161.0;1151.0;2;20;2488.0;14931.0;2805.0;895.0;801298.0;381.0;916.0;746;3273;2034;3268;3071;2539
1;32390274000120.0;1151.0;2;20;2143.0;12863.0;2078.5;768.0;590306.0;196.0;696.0;1889;2990;771;3056;2212;1945
0;32390859000140.0;1151.0;2;20;1876.0;11261.0;2112.5;1062.0;1128699.0;275.0;678.0;43;3225;2373;2704;1852;1064
1;32395897000196.0;1151.0;2;20;1196.0;7177.0;702.0;984.0;969457.0;-15.0;263.0;2911;657;747;223;481;2158
0;32396487000160.0;1153.0;2;20;2330.0;13983.0;2492.0;849.0;721880.0;306.0;807.0;619;2774;2206;2963;2210;3211
1;32398602000135.0;1154.0;2;20;2041.0;12248.0;2117.0;899.0;808914.0;197.0;673.0;2364;1870;636;2688;3380;1310
0;32404395000184.0;1154.0;2;20;1009.0;6054.0;694.5;822.0;675980.0;90.0;325.0;1895;2316;434;172;282;955
1;32404487000164.0;1156.0;2;20;2069.0;12416.0;2123.5;699.0;489039.0;213.0;695.0;725;2860;2735;2077;1849;2170
0;32405204000107.0;1156.0;2;20;1431.0;8586.0;1464.5;1044.0;1091192.0;203.0;537.0;90;1073;1856;263;2435;2869
1;32412224000105.0;1156.0;2;20;1608.0;9650.0;961.0;1309.0;1714577.0;197.0;572.0;677;714;3475;221;3355;1208
0;32433013000140.0;1156.0;2;20;1652.0;9916.0;1750.0;751.0;564095.0;88.0;473.0;2124;690;1922;2829;1578;773
1;32435186000106.0;1156.0;2;20;1482.0;8895.0;1297.0;858.0;737648.0;114.0;460.0;1793;1302;1292;183;3070;1255
0;32437511000161.0;1156.0;2;20;1872.0;11237.0;1908.5;814.0;663159.0;115.0;552.0;2005;1170;1812;3378;2075;797
1;32437837000199.0;1156.0;2;20;2524.0;15148.0;2307.0;682.0;465166.0;218.0;761.0;3451;2022;2592;3385;1743;1955
0;32439930000132.0;1156.0;2;20;1954.0;11725.0;1969.0;896.0;804604.0;183.0;638.0;3145;1500;2438;1368;2738;536
1;32441311000182.0;1156.0;2;20;1926.0;11558.0;1806.5;705.0;497125.0;140.0;589.0;1582;3328;2034;1845;1001;1768
0;32445255000154.0;1156.0;2;20;1554.0;9327.0;1567.5;901.0;812062.0;17.0;379.0;3172;352;774;1894;1774;1361
1;32452288000121.0;1156.0;2;20;1433.0;8602.0;1182.5;919.0;845104.0;100.0;434.0;668;664;697;1672;3233;1668
0;32459589000187.0;1156.0;2;20;2353.0;14120.0;2857.5;1101.0;1213094.0;268.0;816.0;3463;2641;1105;594;3074;3243
1;32460782000138.0;1156.0;2;20;1829.0;10979.0;1908.5;1066.0;1137946.0;208.0;634.0;666;2915;341;3240;2106;1711
0;32462766000184.0;1156.0;2;20;895.0;5375.0;881.0;690.0;476351.0;31.0;239.0;929;1024;273;83;833;2233
1;32469248000192.0;1156.0;2;20;1719.0;10318.0;1577.5;573.0;328791.0;130.0;531.0;1405;1290;2022;1750;2795;1056
0;32469265000120.0;1156.0;2;20;1361.0;8168.0;647.0;1202.0;1446961.0;176.0;494.0;725;2776;569;3306;362;430
1;32469688000140.0;1156.0;2;20;1614.0;9689.0;1271.0;1023.0;1047063.0;176.0;552.0;1343;598;3310;1199;588;2651
0;32477677000101.0;1156.0;2;20;1843.0;11058.0;1906.5;918.0;843331.0;262.0;692.0;1483;939;2831;538;2937;2330
1;32490892000142.0;1156.0;2;20;1848.0;11093.0;1770.0;1055.0;1114352.0;209.0;606.0;949;2932;2031;327;3345;1509
0;32521383000130.0;1156.0;2;20;1911.0;11466.0;1957.5;936.0;876197.0;221.0;632.0;496;2149;2815;1054;3186;1766
1;32522227000193.0;1156.0;2;20;1362.0;8173.0;1195.5;915.0;838416.0;107.0;425.0;1408;2883;117;2105;677;983
0;32531768000188.0;1156.0;2;20;1184.0;7109.0;775.5;715.0;512350.0;14.0;290.0;704;686;500;2242;847;2130
1;32547547000106.0;1156.0;2;20;2024.0;12144.0;2220.0;1193.0;1423935.0;266.0;737.0;2113;3299;3438;674;293;2327
0;32582071000136.0;1156.0;2;20;2370.0;14225.0;2910.5;942.0;888628.0;283.0;793.0;3264;2956;1014;3042;2865;1084
1;32600317000155.0;1156.0;2;20;2008.0;12053.0;1950.0;1009.0;1018999.0;210.0;642.0;1242;1915;1985;3346;3129;436
0;32667308000181.0;1156.0;2;20;1659.0;9956.0;1581.5;1234.0;1523488.0;111.0;497.0;3357;2018;1145;2984;194;258
1;32673025000142.0;1156.0;2;20;990.0;5943.0;1071.5;599.0;359209.0;48.0;278.0;483;1319;51;1469;824;1797
0;32682736000183.0;1156.0;2;20;1015.0;6094.0;996.0;525.0;275920.0;25.0;262.0;136;1349;1086;906;1848;769
1;32683965000112.0;1156.0;2;20;1407.0;8442.0;1461.0;858.0;736451.0;104.0;432.0;1258;2706;216;2074;1664;524
0;32721704000140.0;1156.0;2;20;988.0;5930.0;541.0;978.0;957377.0;76.0;306.0;1096;259;3097;396;581;501
1;32724553000183.0;1161.0;2;20;1971.0;11826.0;2508.5;1128.0;1273261.0;186.0;645.0;2756;495;2261;336;2903;3075
0;32731759000130.0;1161.0;2;20;1051.0;6306.0;781.0;982.0;964893.0;95.0;340.0;1594;167;2825;1339;223;158
1;32733070000145.0;1161.0;2;20;2627.0;15763.0;3107.0;852.0;726140.0;297.0;861.0;3281;3011;3203;1069;3314;1885
0;32738508000188.0;1166.0;2;20;1613.0;9682.0;1352.0;913.0;835176.0;120.0;496.0;1964;3432;826;1141;756;1563
1;32746126000104.0;1166.0;2;20;1636.0;9817.0;1566.0;947.0;897355.0;123.0;504.0;1735;1801;3491;901;492;1397
0;32746652000166.0;1166.0;2;20;2260.0;13562.0;2364.0;1126.0;1268206.0;320.0;806.0;941;1427;3429;3399;1065;3301
1;32747410000197.0;1166.0;2;20;2257.0;13547.0;2663.0;937.0;878141.0;376.0;861.0;737;2870;1263;2889;2456;3332
0;32755320000148.0;1166.0;2;20;2656.0;15939.0;2548.5;540.0;292178.0;314.0;885.0;2230;3302;2139;2867;3348;2053
1;32755997000186.0;1166.0;2;20;1593.0;9558.0;1789.0;694.0;482398.0;38.0;409.0;2435;1396;1698;1880;1945;204
0;32762805000169.0;1166.0;2;20;1778.0;10673.0;1822.5;963.0;928549.0;204.0;618.0;802;459;1523;3238;2122;2529
1;32767050000195.0;1166.0;2;20;1866.0;11199.0;1793.5;985.0;971222.0;215.0;616.0;1656;1931;3223;170;2796;1423
0;32768047000196.0;1166.0;2;20;1498.0;8988.0;1307.0;1023.0;1047135.0;120.0;469.0;355;3434;1698;1911;674;916
1;32777616000160.0;1166.0;2;20;2215.0;13294.0;2518.5;747.0;559462.0;205.0;721.0;2815;2222;2976;2855;1212;1214
0;32786236000191.0;1166.0;2;20;2000.0;12002.0;2037.0;901.0;813509.0;211.0;677.0;1507;1839;2430;517;2235;3474
1;32793293000106.0;1170.0;2;20;2146.0;12879.0;2435.5;743.0;553386.0;284.0;745.0;2199;2783;1305;996;2924;2672
0;32816160000108.0;1170.0;2;20;2044.0;12265.0;2186.0;1164.0;1355439.0;283.0;723.0;594;3232;3482;2623;585;1749
1;32820614000106.0;1170.0;2;20;1307.0;7847.0;1078.5;867.0;751790.0;127.0;432.0;579;1177;1923;307;980;2881
0;32821939000103.0;1170.0;2;20;1643.0;9861.0;1639.0;1020.0;1042435.0;171.0;554.0;2376;3045;902;2472;693;373
1;32823987000130.0;1174.0;2;20;1612.0;9675.0;1206.0;980.0;962063.0;102.0;478.0;2949;2964;1149;495;1263;855
0;32826579000132.0;1178.0;2;20;1631.0;9786.0;1679.5;929.0;863963.0;43.0;423.0;2992;1242;2025;1334;9;2184
1;32827911000183.0;1180.0;2;20;2372.0;14233.0;2578.0;816.0;666454.0;378.0;888.0;935;3436;1788;2381;2918;2775
0;32830727000192.0;1191.0;2;20;2236.0;13417.0;2436.5;724.0;524184.0;288.0;769.0;2263;1401;3141;1171;2610;2831
1;32832376000159.0;1191.0;2;20;2128.0;12771.0;2021.5;705.0;497269.0;132.0;628.0;2958;2101;1322;1942;3116;1332
0;32834818000104.0;1191.0;2;20;2432.0;14596.0;2850.5;806.0;650976.0;284.0;807.0;3216;2936;2765;1496;3045;1138
1;32839836000170.0;1191.0;2;20;1719.0;10317.0;1185.0;1204.0;1451080.0;189.0;590.0;1118;3307;1252;702;478;3460
0;32918676000155.0;1194.0;2;20;2539.0;15235.0;2574.5;582.0;339861.0;222.0;768.0;2919;3128;2230;3231;1689;2038
1;32922207000100.0;1194.0;2;20;1123.0;6741.0;1125.0;721.0;521245.0;27.0;289.0;1379;171;1622;871;2282;416
0;32923059000148.0;1194.0;2;20;1736.0;10419.0;1688.5;479.0;229585.0;131.0;535.0;1590;1798;1503;2664;1077;1787
1;32989810000109.0;1196.0;2;20;1759.0;10556.0;1688.0;881.0;776884.0;115.0;525.0;2556;630;1715;851;3143;1661
0;32990856000148.0;1196.0;2;20;1374.0;8245.0;1224.0;1169.0;1367886.0;132.0;452.0;115;3489;2033;911;1537;160
1;33019958000183.0;1196.0;2;20;2069.0;12416.0;2269.0;1022.0;1045112.0;291.0;736.0;1353;2503;2035;2874;3375;276
0;33027696000107.0;1196.0;2;20;2072.0;12436.0;2080.0;1121.0;1257962.0;200.0;683.0;3267;228;1661;3431;2499;1350
1;33032365000157.0;1196.0;2;20;1325.0;7950.0;1085.0;993.0;987911.0;111.0;420.0;1207;963;312;2097;3082;289
0;33033589000183.0;1196.0;2;20;1563.0;9378.0;1673.0;1050.0;1104190.0;117.0;481.0;1467;557;3397;147;1879;1931
1;33033949000147.0;1196.0;2;20;1035.0;6211.0;942.0;780.0;609461.0;107.0;348.0;21;1474;908;2447;976;385
0;33058481000145.0;1196.0;2;20;1425.0;8550.0;1657.0;589.0;347894.0;63.0;396.0;142;1465;1775;1834;1539;1795
1;33078598000190.0;1196.0;2;20;2048.0;12289.0;2142.0;862.0;743599.0;276.0;754.0;1670;3166;1927;2709;460;2357
0;33079533000160.0;1197.0;2;20;1875.0;11254.0;1884.0;552.0;304938.0;124.0;561.0;2499;2540;1714;1010;1437;2054
1;33144958000105.0;1197.0;2;20;2003.0;12022.0;2500.0;1155.0;1334415.0;353.0;784.0;559;2679;2980;3203;280;2321
0;33200662000164.0;1201.0;2;20;954.0;5725.0;733.5;758.0;575169.0;72.0;294.0;389;895;2595;672;795;379
1;33238318000164.0;1201.0;2;20;1392.0;8354.0;937.5;1245.0;1550556.0;208.0;533.0;90;317;421;1454;2812;3260
0;33241600000109.0;1201.0;2;20;1242.0;7452.0;946.0;865.0;749408.0;5.0;294.0;2812;604;1288;347;561;1840
1;33241875000134.0;1201.0;2;20;1860.0;11160.0;2044.0;1220.0;1489584.0;284.0;717.0;85;2392;1696;3471;562;2954
0;33249046000289.0;1201.0;2;20;1778.0;10668.0;1680.5;558.0;311619.0;131.0;545.0;1537;1408;2765;1824;2119;1015
1;33250647000120.0;1201.0;2;20;1896.0;11377.0;2303.5;1317.0;1736562.0;210.0;617.0;2459;3267;40;3258;2148;205
0;33253314000155.0;1201.0;2;20;1411.0;8467.0;1210.0;1142.0;1306290.0;119.0;447.0;372;604;3306;1816;124;2245
1;33259513000170.0;1201.0;2;20;1886.0;11319.0;1895.5;868.0;753820.0;195.0;635.0;1097;2886;1681;593;2952;2110
0;33263516000188.0;1201.0;2;20;1580.0;9481.0;1616.0;961.0;924437.0;131.0;499.0;455;1661;1571;2242;3147;405
1;33273331000154.0;1201.0;2;20;1644.0;9867.0;1270.5;861.0;741667.0;203.0;586.0;1500;2835;2809;854;1041;828
0;33274678000111.0;1203.0;2;20;2173.0;13040.0;1975.0;957.0;917581.0;207.0;714.0;3489;836;1549;1529;3236;2401
1;33278994000161.0;1204.0;2;20;1668.0;10010.0;1688.5;857.0;735109.0;195.0;584.0;1984;2580;1157;1393;2682;214
0;33280107000190.0;1204.0;2;20;717.0;4302.0;400.0;935.0;875948.0;88.0;255.0;658;38;570;230;2743;63
1;33280882000145.0;1204.0;2;20;1099.0;6598.0;794.0;1116.0;1247382.0;103.0;359.0;1651;1151;437;3239;61;59
0;33297653000133.0;1206.0;2;20;1040.0;6244.0;631.5;977.0;955181.0;62.0;304.0;599;664;791;554;3212;424
1;33308600000170.0;1206.0;2;20;2316.0;13901.0;2789.5;1125.0;1267131.0;291.0;831.0;2997;3226;155;2582;1598;3343
0;33318261000103.0;1206.0;2;20;2103.0;12619.0;1888.0;755.0;570206.0;225.0;715.0;1876;3217;1016;1900;1663;2947
1;33328507000128.0;1208.0;2;20;1654.0;9928.0;1774.5;877.0;770421.0;203.0;589.0;1970;2309;2878;177;1015;1579
0;33330482000105.0;1208.0;2;20;1349.0;8099.0;1113.5;964.0;929948.0;88.0;402.0;2156;441;420;1770;2855;457
1;33354872000107.0;1209.0;2;20;2246.0;13476.0;2418.0;995.0;990724.0;199.0;722.0;3123;513;3380;2887;1949;1624
0;33355036000147.0;1209.0;2;20;913.0;5482.0;824.0;392.0;154040.0;14.0;227.0;382;638;981;1489;1325;667
1;33360428000102.0;1209.0;2;20;2061.0;12371.0;1993.0;561.0;315228.0;211.0;691.0;1908;1519;1398;2396;2078;3072
0;33363126000180.0;1209.0;2;20;1566.0;9400.0;1474.5;902.0;814083.0;200.0;565.0;124;1571;988;2681;2658;1378
1;33363654000139.0;1211.0;2;20;1547.0;9286.0;1218.5;1210.0;1466032.0;93.0;453.0;2865;1657;3379;352;253;780
0;33368207000172.0;1211.0;2;20;2432.0;14594.0;2985.0;1100.0;1211606.0;294.0;817.0;2990;1509;3472;2980;411;3232
